Record 198 of 700 | jamestown,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=jamestown,sh"
Record 199 of 700 | vaini,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=vaini,to"
Record 200 of 700 | norman wells,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=norman wells,ca"
Record 202 of 700 | vangaindrano,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=vangaindrano,mg"
Record 203 of 700 | pokosnoye,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=pokosnoye,ru"
Record 204 of 700 | umm lajj,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=umm lajj,sa"
Record 205 of 700 | ellensburg,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=ellensburg,us"
Record 206 of 700 | port alfred,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=port alfred,za"
Record 207 of 700 | sao felix do xingu,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=sao felix do xingu,br"
Record 208 of 700 | karasjok,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=karasjok,no"
Record 209 of 700 | hofn,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=hofn,is"
Record 210 of 700 | puerto ayora,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=puerto ayora,ec"
Record 211 of 700 | albany,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=albany,au"
Record 214 of 700 | nurota,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=nurota,uz"
Record 215 of 700 | sitka,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=sitka,us"
Record 216 of 700 | busselton,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=busselton,au"
Record 217 of 700 | varhaug,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=varhaug,no"
Record 218 of 700 | kapaa,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=kapaa,us"
Record 219 of 700 | hilo,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=hilo,us"
Record 220 of 700 | cidreira,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=cidreira,br"
Record 221 of 700 | butaritari,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=butaritari,ki"
Record 222 of 700 | ribeira grande,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=ribeira grande,pt"
Record 223 of 700 | kodiak,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=kodiak,us"
Record 224 of 700 | del rio,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=del rio,us"
Record 225 of 700 | tiksi,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=tiksi,ru"
Record 226 of 700 | hunterville,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=hunterville,nz"
Record 227 of 700 | grindavik,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=grindavik,is"
Record 228 of 700 | mar del plata,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=mar del plata,ar"
Record 229 of 700 | lebu,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=lebu,cl"
Record 230 of 700 | preeceville,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=preeceville,ca"
Record 231 of 700 | castro,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=castro,cl"
Record 232 of 700 | samfya,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=samfya,zm"
Record 233 of 700 | gimli,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=gimli,ca"
Record 235 of 700 | tasiilaq,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=tasiilaq,gl"
Record 236 of 700 | baykit,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=baykit,ru"
Record 237 of 700 | atuona,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=atuona,pf"
Record 239 of 700 | rikitea,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=rikitea,pf"
Record 240 of 700 | caravelas,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=caravelas,br"
Record 241 of 700 | jamestown,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=jamestown,sh"
Record 242 of 700 | ushuaia,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=ushuaia,ar"
Record 244 of 700 | barrow,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=barrow,us"
Record 245 of 700 | padang,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=padang,id"
Record 246 of 700 | luderitz,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=luderitz,na"
Record 248 of 700 | hobart,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=hobart,au"
Record 249 of 700 | kiunga,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=kiunga,pg"
Record 250 of 700 | kapaa,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=kapaa,us"
Record 251 of 700 | anadyr,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=anadyr,ru"
Record 252 of 700 | geraldton,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=geraldton,au"
Record 253 of 700 | ushuaia,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=ushuaia,ar"
Record 254 of 700 | kahului,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=kahului,us"
Record 255 of 700 | daru,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=daru,pg"
Record 256 of 700 | sassandra,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=sassandra,ci"
Record 257 of 700 | katsuura,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=katsuura,jp"
Record 258 of 700 | thanh hoa,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=thanh hoa,vn"
Record 259 of 700 | oranjemund,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=oranjemund,na"
Record 260 of 700 | baruun-urt,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=baruun-urt,mn"
Record 261 of 700 | punta arenas,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=punta arenas,cl"
Record 262 of 700 | albany,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=albany,au"
Record 263 of 700 | ribeira grande,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=ribeira grande,pt"
Record 264 of 700 | azuaga,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=azuaga,es"
Record 265 of 700 | rikitea,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=rikitea,pf"
Record 266 of 700 | chuy,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=chuy,uy"
Record 267 of 700 | lebu,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=lebu,cl"
Record 268 of 700 | punta arenas,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=punta arenas,cl"
Record 269 of 700 | vestmannaeyjar,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=vestmannaeyjar,is"
Record 270 of 700 | dingli,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=dingli,mt"
Record 271 of 700 | bethel,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=bethel,us"
Record 272 of 700 | caluquembe,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=caluquembe,ao"
Record 274 of 700 | thompson,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=thompson,ca"
Record 275 of 700 | avarua,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=avarua,ck"
Record 277 of 700 | bouna,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=bouna,ci"
Record 278 of 700 | bluff,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=bluff,nz"
Record 280 of 700 | bambous virieux,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=bambous virieux,mu"
Record 281 of 700 | hilo,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=hilo,us"
Record 282 of 700 | port lincoln,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=port lincoln,au"
Record 283 of 700 | bilibino,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=bilibino,ru"
Record 284 of 700 | mayo,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=mayo,ca"
Record 285 of 700 | ostrovnoy,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=ostrovnoy,ru"
Record 286 of 700 | mutoko,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=mutoko,zw"
Record 288 of 700 | ribeira do pombal,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=ribeira do pombal,br"
Record 289 of 700 | mahebourg,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=mahebourg,mu"
Record 290 of 700 | lompoc,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=lompoc,us"
Record 291 of 700 | ushuaia,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=ushuaia,ar"
Record 292 of 700 | eskisehir,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=eskisehir,tr"
Record 293 of 700 | san quintin,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=san quintin,mx"
Record 295 of 700 | punta arenas,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=punta arenas,cl"
Record 296 of 700 | coldwater,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=coldwater,us"
Record 297 of 700 | ancud,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=ancud,cl"
Record 298 of 700 | bengkulu,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=bengkulu,id"
Record 299 of 700 | antalaha,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=antalaha,mg"
Record 300 of 700 | severo-kurilsk,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=severo-kurilsk,ru"
Record 302 of 700 | vaini,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=vaini,to"
Record 303 of 700 | kuvandyk,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=kuvandyk,ru"
Record 304 of 700 | porto velho,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=porto velho,br"
Record 305 of 700 | vaini,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=vaini,to"
Record 307 of 700 | arraial do cabo,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=arraial do cabo,br"
Record 309 of 700 | bluff,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=bluff,nz"
Record 310 of 700 | bani walid,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=bani walid,ly"
Record 311 of 700 | kruisfontein,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=kruisfontein,za"
Record 312 of 700 | jamestown,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=jamestown,sh"
Record 315 of 700 | christchurch,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=christchurch,nz"
Record 316 of 700 | san patricio,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=san patricio,mx"
Record 318 of 700 | victoria,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=victoria,sc"
Record 319 of 700 | saint-philippe,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=saint-philippe,re"
Record 320 of 700 | tuktoyaktuk,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=tuktoyaktuk,ca"
Record 321 of 700 | dikson,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=dikson,ru"
Record 322 of 700 | kruisfontein,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=kruisfontein,za"
Record 325 of 700 | yellowknife,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=yellowknife,ca"
Record 326 of 700 | tulum,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=tulum,mx"
Record 327 of 700 | yellowknife,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=yellowknife,ca"
Record 328 of 700 | punta arenas,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=punta arenas,cl"
Record 330 of 700 | saskylakh,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=saskylakh,ru"
Record 333 of 700 | udhampur,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=udhampur,in"
Record 334 of 700 | bluff,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=bluff,nz"
Record 335 of 700 | port alfred,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=port alfred,za"
Record 336 of 700 | san quintin,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=san quintin,mx"
Record 338 of 700 | najran,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=najran,sa"
Record 339 of 700 | nsukka,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=nsukka,ng"
Record 340 of 700 | geraldton,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=geraldton,ca"
Record 341 of 700 | lompoc,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=lompoc,us"
Record 342 of 700 | khatanga,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=khatanga,ru"
Record 343 of 700 | lavrentiya,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=lavrentiya,ru"
Record 345 of 700 | castro,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=castro,cl"
Record 346 of 700 | katsuura,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=katsuura,jp"
Record 347 of 700 | ushuaia,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=ushuaia,ar"
Record 348 of 700 | dikson,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=dikson,ru"
Record 349 of 700 | tuktoyaktuk,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=tuktoyaktuk,ca"
Record 350 of 700 | barrow,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=barrow,us"
Record 351 of 700 | kavieng,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=kavieng,pg"
Record 352 of 700 | monrovia,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=monrovia,lr"
Record 353 of 700 | nogliki,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=nogliki,ru"
Record 354 of 700 | barrow,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=barrow,us"
Record 355 of 700 | buala,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=buala,sb"
Record 356 of 700 | chokurdakh,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=chokurdakh,ru"
Record 358 of 700 | westport,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=westport,nz"
Record 359 of 700 | arman,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=arman,ru"
Record 360 of 700 | manadhoo,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=manadhoo,mv"
Record 361 of 700 | bathsheba,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=bathsheba,bb"
Record 362 of 700 | ipil,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=ipil,ph"
Record 363 of 700 | qaanaaq,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=qaanaaq,gl"
Record 364 of 700 | izumo,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=izumo,jp"
Record 365 of 700 | benguela,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=benguela,ao"
Record 367 of 700 | aklavik,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=aklavik,ca"
Record 368 of 700 | arraial do cabo,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=arraial do cabo,br"
Record 369 of 700 | atuona,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=atuona,pf"
Record 370 of 700 | afua,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=afua,br"
Record 371 of 700 | carnarvon,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=carnarvon,au"
Record 372 of 700 | upernavik,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=upernavik,gl"
Record 373 of 700 | axim,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=axim,gh"
Record 374 of 700 | atuona,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=atuona,pf"
Record 376 of 700 | vaini,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=vaini,to"
Record 378 of 700 | lompoc,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=lompoc,us"
Record 379 of 700 | kalmunai,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=kalmunai,lk"
Record 381 of 700 | kodiak,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=kodiak,us"
Record 382 of 700 | mancio lima,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=mancio lima,br"
Record 383 of 700 | katsuura,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=katsuura,jp"
Record 384 of 700 | kapaa,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=kapaa,us"
Record 385 of 700 | knysna,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=knysna,za"
Record 386 of 700 | hofn,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=hofn,is"
Record 387 of 700 | susuman,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=susuman,ru"
Record 388 of 700 | punta arenas,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=punta arenas,cl"
Record 389 of 700 | hilo,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=hilo,us"
Record 390 of 700 | carnarvon,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=carnarvon,au"
Record 392 of 700 | hithadhoo,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=hithadhoo,mv"
Record 393 of 700 | chokurdakh,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=chokurdakh,ru"
Record 394 of 700 | arraial do cabo,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=arraial do cabo,br"
Record 396 of 700 | coquimbo,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=coquimbo,cl"
Record 397 of 700 | rikitea,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=rikitea,pf"
Record 398 of 700 | morristown,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=morristown,us"
Record 399 of 700 | athabasca,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=athabasca,ca"
Record 400 of 700 | wollongong,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=wollongong,au"
Record 402 of 700 | rikitea,"http://api.openweathermap.org/data/2.5/weather?APPID=7000bf4dfa565802d1a0bc7afae50bec&units=imperial&q=rikitea,pf"
